# Frequency(cm^-1), Lineshape, Field_description, Quantum_correction, Spectra, Spectra_qm
9.872816679057214060e+03 3.112156144392761850e-07 2.958216645825744375e+14 2.961376156545459375e+14 9.206432110751536489e+07 2.726370853963408448e+22
9.874484666331933113e+03 -8.751242794867156943e-07 2.958718438821200000e+14 2.961874461557250000e+14 -2.589246341977463067e+08 -7.669022614983576807e+22
9.876152653606650347e+03 3.102833705225518226e-07 2.959220229938013750e+14 2.962372768452415000e+14 9.181968270636877418e+07 2.720041276572879867e+22
9.877820640881367581e+03 -8.739171594590201746e-07 2.959722019178145625e+14 2.962871077228985625e+14 -2.586551859788480699e+08 -7.663619695120132499e+22
9.879488628156086634e+03 3.093702350679790815e-07 2.960223806543551875e+14 2.963369387884993125e+14 9.158051348842065036e+07 2.713868901983744688e+22
9.881156615430805687e+03 -8.727669093531490627e-07 2.960725592036188125e+14 2.963867700418471875e+14 -2.584023324404196441e+08 -7.658703268329561470e+22
9.882824602705524740e+03 3.085079184325034063e-07 2.961227375658006875e+14 2.964366014827456875e+14 9.135620936695964634e+07 2.708132422908769626e+22
9.884492589980240155e+03 -8.715982378312549535e-07 2.961729157410958750e+14 2.964864331109986875e+14 -2.581437914532839060e+08 -7.653613195773365925e+22
9.886160577254959207e+03 3.076347418266190843e-07 2.962230937296995000e+14 2.965362649264100625e+14 9.112851496261848509e+07 2.702290945530535923e+22
9.887828564529678260e+03 -8.704217922020844028e-07 2.962732715318060625e+14 2.965860969287841250e+14 -2.578827119882894158e+08 -7.648442701401653091e+22
9.889496551804397313e+03 3.067115745995952114e-07 2.963234491476102500e+14 2.966359291179251875e+14 9.088583167884661257e+07 2.696000312371002212e+22
9.891164539079114547e+03 -8.692587517657375426e-07 2.963736265773062500e+14 2.966857614936378750e+14 -2.576253686948740482e+08 -7.643377869131792096e+22
9.892832526353831781e+03 3.058242009803351381e-07 2.964238038210883125e+14 2.967355940557267500e+14 9.065357295513594151e+07 2.690014182411642654e+22
9.894500513628550834e+03 -8.681069093070877385e-07 2.964739808791504375e+14 2.967854268039969375e+14 -2.573711112309679091e+08 -7.638399509370178109e+22
9.896168500903269887e+03 3.049436565908888641e-07 2.965241577516863125e+14 2.968352597382536250e+14 9.042316093233278394e+07 2.684078246170291130e+22
9.897836488177987121e+03 -8.669274057764930009e-07 2.965743344388895000e+14 2.968850928583020625e+14 -2.571084183749965131e+08 -7.633165666391201048e+22
9.899504475452706174e+03 3.040505542644209460e-07 2.966245109409533750e+14 2.969349261639478750e+14 9.018884696000966430e+07 2.678021861288206506e+22
9.901172462727423408e+03 -8.657802982993910314e-07 2.966746872580711250e+14 2.969847596549966875e+14 -2.568550992321713567e+08 -7.628204991162672900e+22
9.902840450002142461e+03 3.031682315658143786e-07 2.967248633904357500e+14 2.970345933312546250e+14 8.995755209568625689e+07 2.672050490381731837e+22
9.904508437276859695e+03 -8.646418948599871319e-07 2.967750393382401250e+14 2.970844271925276250e+14 -2.566041323605631590e+08 -7.623309167757345214e+22
9.906176424551578748e+03 3.022671916091863015e-07 2.968252151016767500e+14 2.971342612386220625e+14 8.972052416757646203e+07 2.665904166647476781e+22
9.907844411826297801e+03 -8.634517865781290895e-07 2.968753906809381250e+14 2.971840954693445000e+14 -2.563375864745360911e+08 -7.617945377122988484e+22
9.909512399101013216e+03 3.013826895530831625e-07 2.969255660762163125e+14 2.972339298845015625e+14 8.948822570112177730e+07 2.659893700353568276e+22
9.911180386375732269e+03 -8.623038464138099664e-07 2.969757412877036250e+14 2.972837644839002500e+14 -2.560833240039793551e+08 -7.612941458145331171e+22
9.912848373650451322e+03 3.005176128305643108e-07 2.970259163155916875e+14 2.973335992673476250e+14 8.926151931997257471e+07 2.654044881547933254e+22
9.914516360925170375e+03 -8.611535781849181591e-07 2.970760911600722500e+14 2.973834342346510000e+14 -2.558281388956851661e+08 -7.607905051865815135e+22
9.916184348199889428e+03 2.996630714008692420e-07 2.971262658213367500e+14 2.974332693856178125e+14 8.903776940989288688e+07 2.648279485438719164e+22
9.917852335474604843e+03 -8.600332060577382013e-07 2.971764402995763750e+14 2.974831047200556875e+14 -2.555816067156707048e+08 -7.603120987511796321e+22
9.919520322749323896e+03 2.987738194706574613e-07 2.972266145949823125e+14 2.975329402377726250e+14 8.880353089087592065e+07 2.642197564945817875e+22
9.921188310024042948e+03 -8.588759599757442401e-07 2.972767887077455000e+14 2.975827759385765625e+14 -2.553238872798714042e+08 -7.597999114017235272e+22
9.922856297298762001e+03 2.978789019241483107e-07 2.973269626380565625e+14 2.976326118222758750e+14 8.856742914306655526e+07 2.636055525823525316e+22
9.924524284573479235e+03 -8.577148637302293080e-07 2.973771363861060000e+14 2.976824478886788750e+14 -2.550647900118947327e+08 -7.592831106095267394e+22
9.926192271848196469e+03 2.969901090208943303e-07 2.974273099520841250e+14 2.977322841375941875e+14 8.833296920846079290e+07 2.629957668709080865e+22
9.927860259122915522e+03 -8.565757014050863410e-07 2.974774833361811875e+14 2.977821205688308125e+14 -2.548119839409092963e+08 -7.587845292427482602e+22
9.929528246397634575e+03 2.961489881944219042e-07 2.975276565385870625e+14 2.978319571821976875e+14 8.811251444376003742e+07 2.624272262902971367e+22
9.931196233672351809e+03 -8.554523495763158685e-07 2.975778295594914375e+14 2.978817939775039375e+14 -2.545636534784874022e+08 -7.582987777963948035e+22
9.932864220947070862e+03 2.952789765087043495e-07 2.976280023990840000e+14 2.979316309545590625e+14 8.788329192873172462e+07 2.618321249798267811e+22
9.934532208221788096e+03 -8.543123827967486674e-07 2.976781750575540000e+14 2.979814681131725625e+14 -2.543101510400066376e+08 -7.577971216298383770e+22
9.936200195496505330e+03 2.944060111934032276e-07 2.977283475350908125e+14 2.980313054531543125e+14 8.765301521700939536e+07 2.612334255203051110e+22
9.937868182771224383e+03 -8.531479085733941572e-07 2.977785198318832500e+14 2.980811429743143125e+14 -2.540491214126521647e+08 -7.572725248230370050e+22
9.939536170045943436e+03 2.935445284966039630e-07 2.978286919481202500e+14 2.981309806764626250e+14 8.742598295067127049e+07 2.606439403368732846e+22
9.941204157320662489e+03 -8.520222636514788003e-07 2.978788638839904375e+14 2.981808185594096875e+14 -2.537994239003682733e+08 -7.567811996851841375e+22
9.942872144595377904e+03 2.926485193182596509e-07 2.979290356396821250e+14 2.982306566229658750e+14 8.718849114186997712e+07 2.600228096320552829e+22
9.944540131870096957e+03 -8.509022729563275794e-07 2.979792072153837500e+14 2.982804948669421875e+14 -2.535511847132945657e+08 -7.562937285038097564e+22
9.946208119144816010e+03 2.917916762769941592e-07 2.980293786112832500e+14 2.983303332911493125e+14 8.696249196477729082e+07 2.594354921168090379e+22
9.947876106419535063e+03 -8.497589370453928289e-07 2.980795498275685000e+14 2.983801718953985625e+14 -2.532957614164438248e+08 -7.557843283181437557e+22
9.949544093694254116e+03 2.909126690911543997e-07 2.981297208644273125e+14 2.984300106795010625e+14 8.672971283207137883e+07 2.588274912670512264e+22
9.951212080968969531e+03 -8.486142296371438622e-07 2.981798917220469375e+14 2.984798496432683750e+14 -2.530396991069918275e+08 -7.552725134323279200e+22
9.952880068243688584e+03 2.900604051969476322e-07 2.982300624006150000e+14 2.985296887865122500e+14 8.650473274183335900e+07 2.582423094397993012e+22
9.954548055518407637e+03 -8.474894998296608935e-07 2.982802329003185000e+14 2.985795281090445000e+14 -2.527893653897656798e+08 -7.547772942906105948e+22
9.956216042793126690e+03 2.891945116977892520e-07 2.983304032213443125e+14 2.986293676106771875e+14 8.627551528420124948e+07 2.576440256960633451e+22
9.957884030067843923e+03 -8.463641376403885544e-07 2.983805733638793125e+14 2.986792072912225625e+14 -2.525386166637644172e+08 -7.542803383555508195e+22
9.959552017342561157e+03 2.883371700158514318e-07 2.984307433281098750e+14 2.987290471504929375e+14 8.604867597695413232e+07 2.570523898315702010e+22
9.961220004617280210e+03 -8.452511905626309982e-07 2.984809131142226875e+14 2.987788871883011875e+14 -2.522913471700179577e+08 -7.537932795469532181e+22
9.962887991891997444e+03 2.874823470959186142e-07 2.985310827224037500e+14 2.988287274044598750e+14 8.582241634212246537e+07 2.564620345829217639e+22
9.964555979166716497e+03 -8.441280705461444667e-07 2.985812521528390625e+14 2.988785677987821875e+14 -2.520408162810278833e+08 -7.532959819690959438e+22
9.966223966441435550e+03 2.866618047734671101e-07 2.986314214057145625e+14 2.989284083710813125e+14 8.560622222222793102e+07 2.559013175555168561e+22
9.967891953716152784e+03 -8.430139110990728667e-07 2.986815904812157500e+14 2.989782491211703750e+14 -2.517927357648613155e+08 -7.528055128040773622e+22
9.969559940990870018e+03 2.857828022245436253e-07 2.987317593795282500e+14 2.990280900488632500e+14 8.537239930894967914e+07 2.552874550824411542e+22
9.971227928265589071e+03 -8.418913535364200508e-07 2.987819281008373125e+14 2.990779311539735000e+14 -2.515419218610352576e+08 -7.523063758869288609e+22
9.972895915540308124e+03 2.849138048734572086e-07 2.988320966453279375e+14 2.991277724363151250e+14 8.514138967353306711e+07 2.546815423517623006e+22
9.974563902815027177e+03 -8.407568424351180706e-07 2.988822650131850625e+14 2.991776138957021875e+14 -2.512873093923416436e+08 -7.517953762627184440e+22
9.976231890089742592e+03 2.840794592773067645e-07 2.989324332045933750e+14 2.992274555319490625e+14 8.492056398521050811e+07 2.541056428363261306e+22
9.977899877364461645e+03 -8.396512882490860175e-07 2.989826012197375000e+14 2.992772973448702500e+14 -2.510411262782153487e+08 -7.513090979495657918e+22
9.979567864639180698e+03 2.832416859309727592e-07 2.990327690588018125e+14 2.993271393342803750e+14 8.469854565682224929e+07 2.535257337723053985e+22
9.981235851913899751e+03 -8.385514586457137525e-07 2.990829367219703125e+14 2.993769814999943750e+14 -2.507964328442519009e+08 -7.508267903587817882e+22
9.982903839188618804e+03 2.824077075760064843e-07 2.991331042094271875e+14 2.994268238418272500e+14 8.447749421987898648e+07 2.529482778037468319e+22
9.984571826463334219e+03 -8.374171442931380455e-07 2.991832715213560000e+14 2.994766663595941875e+14 -2.505412008576924801e+08 -7.503124361859124796e+22
9.986239813738053272e+03 2.815419004511891743e-07 2.992334386579406250e+14 2.995265090531107500e+14 8.424675099830093980e+07 2.523413522558775565e+22
9.987907801012772325e+03 -8.363251899747081725e-07 2.992836056193643750e+14 2.995763519221925000e+14 -2.502984183259305358e+08 -7.498348705397712146e+22
9.989575788287489559e+03 2.806723829693327485e-07 2.993337724058105625e+14 2.996261949666551875e+14 8.401472320433874428e+07 2.517301183489277061e+22
9.991243775562208612e+03 -8.351896845687392350e-07 2.993839390174621875e+14 2.996760381863147500e+14 -2.500423775929408967e+08 -7.493170909573908791e+22
9.992911762836925845e+03 2.798591724733841951e-07 2.994341054545020625e+14 2.997258815809874375e+14 8.379938096280500293e+07 2.511684333501774456e+22
9.994579750111644898e+03 -8.341080803230376859e-07 2.994842717171130625e+14 2.997757251504896250e+14 -2.498022509689041972e+08 -7.488465092842785394e+22
9.996247737386362132e+03 2.789969568021864365e-07 2.995344378054776875e+14 2.998255688946378125e+14 8.356919660518205166e+07 2.505618191421654486e+22
9.997915724661081185e+03 -8.330045706487427085e-07 2.995846037197781875e+14 2.998754128132486875e+14 -2.495553441945675611e+08 -7.483551186009831191e+22
9.999583711935800238e+03 2.781499422923650029e-07 2.996347694601967500e+14 2.999252569061391875e+14 8.334339383413982391e+07 2.499678880713392154e+22
1.000125169921051747e+04 -8.318969199497703925e-07 2.996849350269153125e+14 2.999751011731263125e+14 -2.493069744042378962e+08 -7.478588487007727098e+22
1.000291968648523471e+04 2.773194994182259391e-07 2.997351004201158750e+14 3.000249456140274375e+14 8.312238800657822192e+07 2.493878994098171832e+22
1.000458767375995376e+04 -8.308147647253110663e-07 2.997852656399798125e+14 3.000747902286600000e+14 -2.490660249407947063e+08 -7.473843518719517105e+22
1.000625566103467281e+04 2.765056350263961148e-07 2.998354306866886875e+14 3.001246350168416875e+14 8.290618616543583572e+07 2.488218886353976086e+22
1.000792364830939187e+04 -8.297273934398769400e-07 2.998855955604237500e+14 3.001744799783901875e+14 -2.488232935345155299e+08 -7.469040274323353790e+22
1.000959163558410728e+04 2.756589585020427807e-07 2.999357602613659375e+14 3.002243251131235000e+14 8.267997929116652906e+07 2.482254098305749772e+22
1.001125962285882633e+04 -8.285969872728099072e-07 2.999859247896963125e+14 3.002741704208599375e+14 -2.485674335049901009e+08 -7.463837988935316799e+22
1.001292761013354539e+04 2.748074769349363985e-07 3.000360891455955000e+14 3.003240159014178750e+14 8.245216064752675593e+07 2.476236400541408480e+22
1.001459559740826444e+04 -8.275053865576644378e-07 3.000862533292440625e+14 3.003738615546157500e+14 -2.483229910618573129e+08 -7.458973573804241138e+22
1.001626358468298349e+04 2.739303118000899396e-07 3.001364173408223125e+14 3.004237073802723750e+14 8.221646238473337889e+07 2.469977443731231264e+22
1.001793157195769891e+04 -8.263858174011647005e-07 3.001865811805103750e+14 3.004735533782065625e+14 -2.480699332617171407e+08 -7.453845433344270637e+22
1.001959955923241796e+04 2.731641357747556889e-07 3.002367448484883750e+14 3.005233995482375625e+14 8.201391093436315656e+07 2.464709932424118665e+22
1.002126754650713701e+04 -8.253422135398732686e-07 3.002869083449360625e+14 3.005732458901845625e+14 -2.478394616304545701e+08 -7.449391144194158677e+22
1.002293553378185425e+04 2.723291950447666927e-07 3.003370716700330000e+14 3.006230924038670625e+14 8.179055297000248730e+07 2.458812896326444070e+22
1.002460352105657330e+04 -8.242179342167021840e-07 3.003872348239587500e+14 3.006729390891046875e+14 -2.475845461516706944e+08 -7.444197316446490984e+22
1.002627150833129053e+04 2.714934381569943095e-07 3.004373978068924375e+14 3.007227859457171875e+14 8.156678208153384924e+07 2.452898994818606590e+22
1.002793949560600959e+04 -8.231343590806965338e-07 3.004875606190133125e+14 3.007726329735246875e+14 -2.473416356218534708e+08 -7.439359498996301169e+22
1.002960748288072682e+04 2.706685996688666883e-07 3.005377232605002500e+14 3.008224801723473750e+14 8.134612470258899033e+07 2.447074298544187349e+22
1.003127547015544587e+04 -8.221020568735704662e-07 3.005878857315319375e+14 3.008723275420055625e+14 -2.471139191311701834e+08 -7.434974001702210686e+22
1.003294345743016493e+04 2.698702879995845896e-07 3.006380480322868750e+14 3.009221750823198125e+14 8.113327660610620677e+07 2.441480206786497400e+22
1.003461144470488216e+04 -8.209749663875515475e-07 3.006882101629435625e+14 3.009720227931107500e+14 -2.468574932316556275e+08 -7.429719907956804289e+22
1.003627943197959939e+04 2.690186334254526591e-07 3.007383721236801250e+14 3.010218706741995000e+14 8.090422588730767369e+07 2.435394142204535505e+22
1.003794741925431845e+04 -8.199161533733033220e-07 3.007885339146746250e+14 3.010717187254070625e+14 -2.466213777061153948e+08 -7.425072206040794766e+22
1.003961540652903750e+04 2.682046477820401110e-07 3.008386955361048750e+14 3.011215669465546250e+14 8.068633637546941638e+07 2.429639604055814072e+22
1.004128339380375655e+04 -8.188044321337271097e-07 3.008888569881486250e+14 3.011714153374637500e+14 -2.463691296815472543e+08 -7.419933948165073823e+22
1.004295138107847197e+04 2.673883506763434314e-07 3.009390182709831875e+14 3.012212638979558750e+14 8.046758774963617325e+07 2.423854848476507957e+22
1.004461936835319102e+04 -8.177358027492665854e-07 3.009891793847860625e+14 3.012711126278530625e+14 -2.461296282230610251e+08 -7.415174694544141713e+22
1.004628735562791007e+04 2.665927183291665521e-07 3.010393403297342500e+14 3.013209615269771875e+14 8.025489606252294779e+07 2.418248244880703121e+22
1.004795534290262913e+04 -8.166604181811987069e-07 3.010895011060048125e+14 3.013708105951504375e+14 -2.458878778831983805e+08 -7.410342907318086350e+22
1.004962333017734636e+04 2.657636740401319499e-07 3.011396617137744375e+14 3.014206598321950625e+14 8.003198289625515044e+07 2.412329309226817867e+22
1.005129131745206359e+04 -8.155981105730916898e-07 3.011898221532196875e+14 3.014705092379336875e+14 -2.456498498720114827e+08 -7.405618533513726158e+22
1.005295930472678265e+04 2.649244426889789145e-07 3.012399824245171250e+14 3.015203588121890000e+14 7.980583445945300162e+07 2.406308384152042550e+22
